timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,held_out_day,leave_one_channel_training,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2026-02-22T04:09:58,SEL_grad0_w100-mlp-c1-g0-w100-bs32-lr0.0003-seed520-20260222-040933-721f32,mlp,True,0,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad0_w100-mlp-c1-g0-w100-bs32-lr0.0003-seed520-20260222-040933-721f32.pt,100,32,23.728813230991364,55.743879079818726,20.643010927218086,23.984343434343433,18.57444515541144,"{'Fruits': {'n': 105, 'acc@1': 28.57142857142857, 'acc@5': 58.0952380952381}, 'Herbs': {'n': 107, 'acc@1': 15.887850467289718, 'acc@5': 52.336448598130836}, 'Nuts': {'n': 113, 'acc@1': 15.04424778761062, 'acc@5': 47.78761061946903}, 'Spices': {'n': 104, 'acc@1': 31.73076923076923, 'acc@5': 74.03846153846155}, 'Vegetables': {'n': 102, 'acc@1': 28.431372549019606, 'acc@5': 47.05882352941176}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad0_w100-mlp-c1-g0-w100-bs32-lr0.0003-seed520-20260222-040933-721f32/results.jsonl
2026-02-22T04:10:26,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041002-89d165,mlp,True,25,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041002-89d165.pt,100,32,24.70119595527649,53.98406386375427,24.20105270546447,24.76161616161616,21.398584692727717,"{'Fruits': {'n': 99, 'acc@1': 25.252525252525253, 'acc@5': 48.484848484848484}, 'Herbs': {'n': 98, 'acc@1': 32.6530612244898, 'acc@5': 64.28571428571429}, 'Nuts': {'n': 107, 'acc@1': 15.887850467289718, 'acc@5': 41.1214953271028}, 'Spices': {'n': 98, 'acc@1': 33.6734693877551, 'acc@5': 66.3265306122449}, 'Vegetables': {'n': 100, 'acc@1': 17.0, 'acc@5': 51.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041002-89d165/results.jsonl
2026-02-22T04:11:02,SEL_grad0_w100-cnn-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041029-a1b700,cnn,True,0,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad0_w100-cnn-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041029-a1b700.pt,100,32,25.800377130508423,67.41995811462402,23.577277451907115,25.64949494949495,22.082189787334837,"{'Fruits': {'n': 105, 'acc@1': 32.38095238095238, 'acc@5': 74.28571428571429}, 'Herbs': {'n': 107, 'acc@1': 16.822429906542055, 'acc@5': 54.20560747663551}, 'Nuts': {'n': 113, 'acc@1': 21.238938053097346, 'acc@5': 65.48672566371681}, 'Spices': {'n': 104, 'acc@1': 40.38461538461539, 'acc@5': 86.53846153846155}, 'Vegetables': {'n': 102, 'acc@1': 18.627450980392158, 'acc@5': 56.86274509803921}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad0_w100-cnn-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041029-a1b700/results.jsonl
2026-02-22T04:11:37,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041106-c3b6da,cnn,True,25,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041106-c3b6da.pt,100,32,50.19920468330383,83.26693773269653,59.338741865725645,50.596969696969694,48.84053496576241,"{'Fruits': {'n': 99, 'acc@1': 59.59595959595959, 'acc@5': 84.84848484848484}, 'Herbs': {'n': 98, 'acc@1': 56.12244897959183, 'acc@5': 83.6734693877551}, 'Nuts': {'n': 107, 'acc@1': 48.598130841121495, 'acc@5': 75.70093457943925}, 'Spices': {'n': 98, 'acc@1': 60.204081632653065, 'acc@5': 90.81632653061224}, 'Vegetables': {'n': 100, 'acc@1': 27.0, 'acc@5': 82.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041106-c3b6da/results.jsonl
2026-02-22T04:12:34,SEL_grad0_w100-lstm-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041141-49db0b,lstm,True,0,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad0_w100-lstm-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041141-49db0b.pt,100,32,30.88512122631073,62.711864709854126,31.30904344193818,31.238636363636363,28.88041988753529,"{'Fruits': {'n': 105, 'acc@1': 36.19047619047619, 'acc@5': 55.23809523809524}, 'Herbs': {'n': 107, 'acc@1': 20.5607476635514, 'acc@5': 53.271028037383175}, 'Nuts': {'n': 113, 'acc@1': 31.858407079646017, 'acc@5': 66.3716814159292}, 'Spices': {'n': 104, 'acc@1': 35.57692307692308, 'acc@5': 77.88461538461539}, 'Vegetables': {'n': 102, 'acc@1': 30.392156862745097, 'acc@5': 60.78431372549019}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad0_w100-lstm-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041141-49db0b/results.jsonl
2026-02-22T04:13:29,SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041238-2dbd62,lstm,True,25,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041238-2dbd62.pt,100,32,49.40239191055298,82.86852836608887,53.06338858827417,49.6030303030303,48.3849992262307,"{'Fruits': {'n': 99, 'acc@1': 50.505050505050505, 'acc@5': 86.86868686868688}, 'Herbs': {'n': 98, 'acc@1': 43.87755102040816, 'acc@5': 75.51020408163265}, 'Nuts': {'n': 107, 'acc@1': 57.009345794392516, 'acc@5': 84.11214953271028}, 'Spices': {'n': 98, 'acc@1': 50.0, 'acc@5': 84.6938775510204}, 'Vegetables': {'n': 100, 'acc@1': 45.0, 'acc@5': 83.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad25_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041238-2dbd62/results.jsonl
2026-02-22T04:14:26,SEL_grad0_w100-transformer-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041333-3e19ac,transformer,True,0,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad0_w100-transformer-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041333-3e19ac.pt,100,32,38.2297545671463,71.56308889389038,37.16244319574176,39.153535353535354,34.52403362557047,"{'Fruits': {'n': 105, 'acc@1': 57.14285714285714, 'acc@5': 80.0}, 'Herbs': {'n': 107, 'acc@1': 27.102803738317753, 'acc@5': 58.87850467289719}, 'Nuts': {'n': 113, 'acc@1': 34.51327433628318, 'acc@5': 78.76106194690266}, 'Spices': {'n': 104, 'acc@1': 43.269230769230774, 'acc@5': 70.1923076923077}, 'Vegetables': {'n': 102, 'acc@1': 29.411764705882355, 'acc@5': 69.6078431372549}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad0_w100-transformer-c1-g0-w100-bs32-lr0.0003-seed520-20260222-041333-3e19ac/results.jsonl
2026-02-22T04:15:22,SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041430-7589e7,transformer,True,25,100,90,32,0.0003,520,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041430-7589e7.pt,100,32,58.7649405002594,85.65737009048462,61.14968007718041,58.954545454545446,57.103286807678955,"{'Fruits': {'n': 99, 'acc@1': 63.63636363636363, 'acc@5': 92.92929292929293}, 'Herbs': {'n': 98, 'acc@1': 59.183673469387756, 'acc@5': 76.53061224489795}, 'Nuts': {'n': 107, 'acc@1': 59.813084112149525, 'acc@5': 85.98130841121495}, 'Spices': {'n': 98, 'acc@1': 64.28571428571429, 'acc@5': 89.79591836734694}, 'Vegetables': {'n': 100, 'acc@1': 47.0, 'acc@5': 83.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad25_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed520-20260222-041430-7589e7/results.jsonl
2026-02-22T04:15:50,SEL_grad0_w100-mlp-c1-g0-w100-bs32-lr0.001-seed520-20260222-041526-ccba01,mlp,True,0,100,90,32,0.001,520,,False,0.05,1.0,,,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad0_w100-mlp-c1-g0-w100-bs32-lr0.001-seed520-20260222-041526-ccba01.pt,100,32,22.59887009859085,60.64029932022095,19.141752803779717,22.24621212121212,18.178417393037588,"{'Fruits': {'n': 105, 'acc@1': 31.428571428571427, 'acc@5': 59.04761904761905}, 'Herbs': {'n': 107, 'acc@1': 14.953271028037381, 'acc@5': 54.20560747663551}, 'Nuts': {'n': 113, 'acc@1': 16.8141592920354, 'acc@5': 62.83185840707964}, 'Spices': {'n': 104, 'acc@1': 30.76923076923077, 'acc@5': 80.76923076923077}, 'Vegetables': {'n': 102, 'acc@1': 19.607843137254903, 'acc@5': 46.07843137254902}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad0_w100-mlp-c1-g0-w100-bs32-lr0.001-seed520-20260222-041526-ccba01/results.jsonl
2026-02-22T04:16:19,SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed520-20260222-041555-2e63a9,mlp,True,25,100,90,32,0.001,520,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed520-20260222-041555-2e63a9.pt,100,32,25.099602341651917,54.38247323036194,23.922127082553203,25.17373737373737,21.739382523321144,"{'Fruits': {'n': 99, 'acc@1': 26.262626262626267, 'acc@5': 44.44444444444444}, 'Herbs': {'n': 98, 'acc@1': 31.63265306122449, 'acc@5': 66.3265306122449}, 'Nuts': {'n': 107, 'acc@1': 16.822429906542055, 'acc@5': 38.31775700934579}, 'Spices': {'n': 98, 'acc@1': 33.6734693877551, 'acc@5': 71.42857142857143}, 'Vegetables': {'n': 100, 'acc@1': 18.0, 'acc@5': 53.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad25_w100-mlp-c1-g25-w100-bs32-lr0.001-seed520-20260222-041555-2e63a9/results.jsonl
2026-02-22T04:16:55,SEL_grad0_w100-cnn-c1-g0-w100-bs32-lr0.001-seed520-20260222-041622-220ab1,cnn,True,0,100,90,32,0.001,520,,False,0.05,1.0,,,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad0_w100-cnn-c1-g0-w100-bs32-lr0.001-seed520-20260222-041622-220ab1.pt,100,32,25.800377130508423,66.29001498222351,29.75241883633845,25.80454545454545,22.690734814851922,"{'Fruits': {'n': 105, 'acc@1': 33.33333333333333, 'acc@5': 72.38095238095238}, 'Herbs': {'n': 107, 'acc@1': 14.018691588785046, 'acc@5': 48.598130841121495}, 'Nuts': {'n': 113, 'acc@1': 19.469026548672566, 'acc@5': 73.45132743362832}, 'Spices': {'n': 104, 'acc@1': 32.69230769230769, 'acc@5': 78.84615384615384}, 'Vegetables': {'n': 102, 'acc@1': 30.392156862745097, 'acc@5': 57.84313725490197}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad0_w100-cnn-c1-g0-w100-bs32-lr0.001-seed520-20260222-041622-220ab1/results.jsonl
2026-02-22T04:17:30,SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed520-20260222-041659-7fc40c,cnn,True,25,100,90,32,0.001,520,,False,0.05,1.0,,,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed520-20260222-041659-7fc40c.pt,100,32,48.40637445449829,80.07968664169312,54.13296820226085,48.945454545454545,47.482929864495354,"{'Fruits': {'n': 99, 'acc@1': 40.4040404040404, 'acc@5': 83.83838383838383}, 'Herbs': {'n': 98, 'acc@1': 54.08163265306123, 'acc@5': 79.59183673469387}, 'Nuts': {'n': 107, 'acc@1': 46.728971962616825, 'acc@5': 70.09345794392523}, 'Spices': {'n': 98, 'acc@1': 60.204081632653065, 'acc@5': 88.77551020408163}, 'Vegetables': {'n': 100, 'acc@1': 41.0, 'acc@5': 79.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/contrastive_runs_w100/SEL_grad25_w100-cnn-c1-g25-w100-bs32-lr0.001-seed520-20260222-041659-7fc40c/results.jsonl
